Unnamed: 0, Source Port, Destination Port, Protocol, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Inbound,Label
11820,80,50507,6,189,1,2,0,0,0,0,0,0,0,0,0,0,0,15873.01587,94.5,129.400541,186,3,0,0,0,0,0,3,3,0,3,3,0,0,0,0,20,40,5291.005291,10582.01058,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,20,0,0,0,0,0,0,1,0,2,0,250,256,0,20,0,0,0,0,0,0,0,0,1,0
1181,443,58205,6,92337,4,2,62,70,31,0,15.5,17.89785834,35,35,35,0,1429.546119,64.97936905,18467.4,41085.59064,91963,2,92337,30779,53306.46168,92332,2,3,3,0,3,3,1,0,0,0,80,40,43.31957937,21.65978968,0,35,23.28571429,16.00743875,256.2380952,0,0,1,0,0,1,0,0,0,27.16666667,15.5,35,80,0,0,0,0,0,0,4,62,2,70,119,16305,1,20,0,0,0,0,0,0,0,0,1,0
289,50522,80,6,28400,1,1,0,0,0,0,0,0,0,0,0,0,0,70.42253521,28400,0,28400,28400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,35.21126761,35.21126761,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,20,0,0,0,0,0,0,1,0,1,0,253,288,0,20,0,0,0,0,0,0,0,0,0,0
291,50517,80,6,32558,1,1,0,0,0,0,0,0,0,0,0,0,0,61.4288347,32558,0,32558,32558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,30.71441735,30.71441735,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,20,0,0,0,0,0,0,1,0,1,0,258,246,0,20,0,0,0,0,0,0,0,0,0,0
290,50516,80,6,32378,1,1,0,0,0,0,0,0,0,0,0,0,0,61.77033788,32378,0,32378,32378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,30.88516894,30.88516894,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,20,0,0,0,0,0,0,1,0,1,0,258,246,0,20,0,0,0,0,0,0,0,0,0,0
288,50535,80,6,28130,1,1,0,0,0,0,0,0,0,0,0,0,0,71.09847138,28130,0,28130,28130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,35.54923569,35.54923569,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,20,0,0,0,0,0,0,1,0,1,0,253,288,0,20,0,0,0,0,0,0,0,0,0,0
292,50504,80,6,32618,1,1,0,0,0,0,0,0,0,0,0,0,0,61.31583788,32618,0,32618,32618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,30.65791894,30.65791894,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,20,0,0,0,0,0,0,1,0,1,0,258,254,0,20,0,0,0,0,0,0,0,0,0,0
285,50536,443,6,1,2,0,53,0,53,0,26.5,37.4766594,0,0,0,0,5.30E+07,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,40,0,2000000,0,0,53,35.33333333,30.59956427,936.3333333,0,0,1,0,0,1,0,0,0,53,26.5,0,40,0,0,0,0,0,0,2,53,0,0,252,-1,0,20,0,0,0,0,0,0,0,0,0,0
287,50530,80,6,20671,1,1,0,0,0,0,0,0,0,0,0,0,0,96.75390644,20671,0,20671,20671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,48.37695322,48.37695322,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,20,0,0,0,0,0,0,1,0,1,0,253,237,0,20,0,0,0,0,0,0,0,0,0,0
12576,80,50530,6,218,1,2,0,0,0,0,0,0,0,0,0,0,0,13761.46789,109,149.9066376,215,3,0,0,0,0,0,3,3,0,3,3,0,0,0,0,20,40,4587.155963,9174.311927,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,20,0,0,0,0,0,0,1,0,2,0,237,253,0,20,0,0,0,0,0,0,0,0,1,0
7467,80,50535,6,161,1,2,0,0,0,0,0,0,0,0,0,0,0,18633.54037,80.5,111.0157646,159,2,0,0,0,0,0,2,2,0,2,2,0,0,0,0,20,40,6211.180124,12422.36025,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,20,0,0,0,0,0,0,1,0,2,0,288,253,0,20,0,0,0,0,0,0,0,0,1,0
14366,80,50522,6,122,1,2,0,0,0,0,0,0,0,0,0,0,0,24590.16393,61,83.43860018,120,2,0,0,0,0,0,2,2,0,2,2,0,0,0,0,20,40,8196.721311,16393.44262,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,20,0,0,0,0,0,0,1,0,2,0,288,253,0,20,0,0,0,0,0,0,0,0,1,0
11845,80,50516,6,150,1,2,0,0,0,0,0,0,0,0,0,0,0,20000,75,103.2375901,148,2,0,0,0,0,0,2,2,0,2,2,0,0,0,0,20,40,6666.666667,13333.33333,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,20,0,0,0,0,0,0,1,0,2,0,246,258,0,20,0,0,0,0,0,0,0,0,1,0
11817,80,50517,6,146,1,2,0,0,0,0,0,0,0,0,0,0,0,20547.94521,73,98.99494937,143,3,0,0,0,0,0,3,3,0,3,3,0,0,0,0,20,40,6849.315068,13698.63014,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,20,0,0,0,0,0,0,1,0,2,0,246,258,0,20,0,0,0,0,0,0,0,0,1,0
15640,80,50504,6,73,1,2,0,0,0,0,0,0,0,0,0,0,0,41095.89041,36.5,47.37615434,70,3,0,0,0,0,0,3,3,0,3,3,0,0,0,0,20,40,13698.63014,27397.26027,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,20,0,0,0,0,0,0,1,0,2,0,254,258,0,20,0,0,0,0,0,0,0,0,1,0
295,443,50536,6,3848,3,0,0,0,0,0,0,0,0,0,0,0,0,779.6257796,1924,2718.118467,3846,2,3848,1924,2718.118467,3846,2,0,0,0,0,0,0,0,0,0,60,0,779.6257796,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60,0,0,0,0,0,0,3,0,0,0,14202,-1,0,20,0,0,0,0,0,0,0,0,1,0
294,36350,80,6,179,1,1,0,0,0,0,0,0,0,0,0,0,0,11173.18436,179,0,179,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,5586.592179,5586.592179,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,64,227,0,32,0,0,0,0,0,0,0,0,1,1
12720,80,36350,6,147,1,2,0,0,0,0,0,0,0,0,0,0,0,20408.16327,73.5,101.1162697,145,2,0,0,0,0,0,2,2,0,2,2,0,0,0,0,32,64,6802.721088,13605.44218,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,32,0,0,0,0,0,0,1,0,2,0,227,64,0,32,0,0,0,0,0,0,0,0,0,1
15741,443,50536,6,168,1,2,0,0,0,0,0,0,0,0,0,0,0,17857.14286,84,115.9655121,166,2,0,0,0,0,0,2,2,0,2,2,0,0,0,0,20,40,5952.380952,11904.7619,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,20,0,0,0,0,0,0,1,0,2,0,14202,252,0,20,0,0,0,0,0,0,0,0,1,0
374,50478,80,6,54771951,13,12,12,0,1,0,0.923076923,0.277350098,0,0,0,0,0.219090242,0.456438004,2282164.625,4116260.477,10016255,3,54771951,4564329.25,5073175.627,10187442,3,50895897,4626899.727,5315901.704,10187259,3,0,0,0,0,260,384,0.237347762,0.219090242,0,1,0.5,0.509901951,0.26,0,0,0,0,0,1,0,0,0,0.52,0.923076923,0,260,0,0,0,0,0,0,13,12,12,0,253,245,11,20,171227.8,153.3450358,171378,170981,10008003.6,7525.085269,10016255,10000842,0,0
300,26239,80,6,5477844,12,9,1658,4290,442,0,138.1666667,204.7583202,1073,0,476.6666667,565.2572423,1085.828658,3.833625054,273892.2,1118524.65,5004956,2,472888,42989.81818,141871.6093,470748,2,5477715,684714.375,1753439.593,5005034,2,0,0,0,0,400,304,2.190642888,1.642982166,0,1073,270.3636364,418.7947043,175389.0043,0,0,0,0,1,0,0,0,0,283.2380952,138.1666667,476.6666667,400,0,0,0,0,0,0,12,1658,9,4290,65535,243,4,32,0,0,0,0,0,0,0,0,1,1
308,26240,80,6,8043404,5,2,0,0,0,0,0,0,0,0,0,0,0,0.870278305,1340567.333,3283578.07,8043143,2,8043404,2010851,4021528.002,8043143,2,3,3,0,3,3,0,0,0,0,176,80,0.621627361,0.248650944,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,176,0,0,0,0,0,0,5,0,2,0,65535,28960,0,32,0,0,0,0,0,0,0,0,1,1
380,50494,443,6,53206977,8,2,215,92,46,0,26.875,22.82503325,46,46,46,0,5.769919986,0.187945276,5911886.333,17706112.66,53128165,1,53206977,7600996.714,20075614.86,53128165,1,1,1,0,1,1,1,0,0,0,160,40,0.150356221,0.037589055,0,46,32.09090909,21.08295304,444.4909091,0,0,1,0,0,1,0,0,0,35.3,26.875,46,160,0,0,0,0,0,0,8,215,2,92,258,256,4,20,77541,0,77541,77541,53128165,0,53128165,53128165,0,0
503,50505,443,6,111208310,13,6,338,184,46,0,26,22.04162728,46,0,30.66666667,23.75429786,4.693893829,0.170850542,6178239.444,17991160.16,58943326,1,111208310,9267359.167,21656536.82,58943326,1,59021305,11804261,26395081.39,59021218,3,1,0,0,0,260,120,0.116897739,0.053952803,0,46,28.4,21.84490787,477.2,0,0,1,0,0,1,0,0,0,29.89473684,26,30.66666667,260,0,0,0,0,0,0,13,338,6,184,255,256,7,20,77871,16.97056275,77883,77859,55526130,4832644.928,58943326,52108934,0,0
316,49808,80,6,6884580,12,9,1706,4290,453,0,142.1666667,210.6012317,1073,0,476.6666667,565.2572423,870.9318506,3.050295007,344229,1174404.871,5004902,2,1879678,170879.8182,566121.7682,1877801,3,6884454,860556.75,1798979.794,5004997,2,0,0,0,0,400,304,1.743025718,1.307269289,0,1073,272.5454545,419.5951254,176060.0693,0,0,0,0,1,0,0,0,0,285.5238095,142.1666667,476.6666667,400,0,0,0,0,0,0,12,1706,9,4290,65535,243,4,32,0,0,0,0,0,0,0,0,1,1
361,50486,80,6,45565256,11,10,10,0,1,0,0.909090909,0.301511345,0,0,0,0,0.219465463,0.460877472,2278262.8,4140767,10005867,2,45565256,4556525.6,4994461.188,10033824,3,40127384,4458598.222,5287244.064,10033864,2,0,0,0,0,220,320,0.241412009,0.219465463,0,1,0.5,0.511766316,0.261904762,0,0,0,0,0,1,0,0,0,0.523809524,0.909090909,0,220,0,0,0,0,0,0,11,10,10,0,256,300,9,20,27934.75,46.94944089,27987,27885,10003887.25,1321.524467,10005867,10003135,0,0
301,80,26239,6,161,1,1,0,0,0,0,0,0,0,0,0,0,0,12422.36025,161,0,161,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,6211.180124,6211.180124,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,243,64,0,32,0,0,0,0,0,0,0,0,0,1
10627,26239,80,6,141,1,2,0,0,0,0,0,0,0,0,0,0,0,21276.59574,70.5,96.87362902,139,2,0,0,0,0,0,2,2,0,2,2,0,0,0,0,32,64,7092.198582,14184.39716,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,32,0,0,0,0,0,0,1,0,2,0,64,243,0,32,0,0,0,0,0,0,0,0,1,1
303,50546,443,6,91264,1,1,0,0,0,0,0,0,0,0,0,0,0,21.914446,91264,0,91264,91264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,10.957223,10.957223,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,20,0,0,0,0,0,0,1,0,1,0,63854,31003,0,20,0,0,0,0,0,0,0,0,0,0
8417,443,50546,6,160,1,2,0,0,0,0,0,0,0,0,0,0,0,18750,80,110.3086579,158,2,0,0,0,0,0,2,2,0,2,2,0,0,0,0,20,40,6250,12500,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,20,0,0,0,0,0,0,1,0,2,0,31003,63854,0,20,0,0,0,0,0,0,0,0,1,0
11649,50540,443,6,3,1,1,0,0,0,0,0,0,0,0,0,0,0,666666.6667,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,333333.3333,333333.3333,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,20,0,0,0,0,0,0,1,0,1,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0
306,50545,443,6,91446,1,1,0,0,0,0,0,0,0,0,0,0,0,21.87083087,91446,0,91446,91446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,10.93541544,10.93541544,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,20,0,0,0,0,0,0,1,0,1,0,63846,64240,0,20,0,0,0,0,0,0,0,0,0,0
13320,443,50545,6,160,1,2,0,0,0,0,0,0,0,0,0,0,0,18750,80,107.4802307,156,4,0,0,0,0,0,4,4,0,4,4,0,0,0,0,20,40,6250,12500,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,20,0,0,0,0,0,0,1,0,2,0,64240,63846,0,20,0,0,0,0,0,0,0,0,1,0
10910,50541,443,6,3,1,1,0,0,0,0,0,0,0,0,0,0,0,666666.6667,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,333333.3333,333333.3333,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,20,0,0,0,0,0,0,1,0,1,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0
309,26240,80,6,173,1,1,0,0,0,0,0,0,0,0,0,0,0,11560.69364,173,0,173,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,5780.346821,5780.346821,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,64,227,0,32,0,0,0,0,0,0,0,0,1,1
11530,80,26240,6,117,1,2,0,0,0,0,0,0,0,0,0,0,0,25641.02564,58.5,79.90306627,115,2,0,0,0,0,0,2,2,0,2,2,0,0,0,0,32,64,8547.008547,17094.01709,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,32,0,0,0,0,0,0,1,0,2,0,227,64,0,32,0,0,0,0,0,0,0,0,0,1
15477,50542,443,6,3,1,1,0,0,0,0,0,0,0,0,0,0,0,666666.6667,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,333333.3333,333333.3333,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,20,0,0,0,0,0,0,1,0,1,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0
312,56140,80,6,680164,15,14,1568,21310,410,0,104.5333333,179.6909516,2920,0,1522.142857,1156.16028,33636.00543,42.63677584,24291.57143,98178.04842,518626,1,680164,48583.14286,152198.9607,573910,1,574246,44172.76923,143367.2966,518626,3,0,0,0,0,324,304,22.05350474,20.58327109,0,2920,762.6,1066.467569,1137353.076,0,0,0,0,1,0,0,0,0,788.8965517,104.5333333,1522.142857,324,0,0,0,0,0,0,15,1568,14,21310,8192,1892,4,20,0,0,0,0,0,0,0,0,0,0
8302,55927,53,17,20553,2,2,74,186,37,37,37,0,93,93,93,0,12650.22138,194.6187904,6851,11859.35192,20545,3,5,5,0,5,5,3,3,0,3,3,0,0,0,0,64,64,97.30939522,97.30939522,37,93,59.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,74.25,37,93,64,0,0,0,0,0,0,2,74,2,186,-1,-1,1,32,0,0,0,0,0,0,0,0,0,0
12573,57624,53,17,20666,2,2,94,206,47,47,47,0,103,103,103,0,14516.59731,193.5546308,6888.666667,11927.19055,20661,2,3,3,0,3,3,2,2,0,2,2,0,0,0,0,64,64,96.7773154,96.7773154,47,103,69.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,86.75,47,103,64,0,0,0,0,0,0,2,94,2,206,-1,-1,1,32,0,0,0,0,0,0,0,0,0,0
313,56141,80,6,694977,7,2,702,0,351,0,100.2857143,171.2704628,0,0,0,0,1010.10537,12.95006885,86872.125,212404.11,610158,3,694977,115829.5,243190.6619,610158,3,3,3,0,3,3,0,0,0,0,164,64,10.07227577,2.877793078,0,351,70.2,147.9945945,21902.4,0,0,0,0,1,0,0,0,0,78,100.2857143,0,164,0,0,0,0,0,0,7,702,2,0,8192,29200,2,20,0,0,0,0,0,0,0,0,0,0
7857,57624,53,17,47203,2,2,94,206,47,47,47,0,103,103,103,0,6355.52825,84.74037667,15734.33333,27245.73657,47195,3,5,5,0,5,5,3,3,0,3,3,0,0,0,0,64,40,42.37018834,42.37018834,47,103,69.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,86.75,47,103,64,0,0,0,0,0,0,2,94,2,206,-1,-1,1,32,0,0,0,0,0,0,0,0,0,0
12375,55927,53,17,47571,2,2,74,186,37,37,37,0,93,93,93,0,5465.514704,84.08484161,15857,27460.79953,47566,2,3,3,0,3,3,2,2,0,2,2,0,0,0,0,64,40,42.0424208,42.0424208,37,93,59.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,74.25,37,93,64,0,0,0,0,0,0,2,74,2,186,-1,-1,1,32,0,0,0,0,0,0,0,0,0,0
15311,58765,53,17,20531,2,2,88,120,44,44,44,0,60,60,60,0,10131.02138,194.8273343,6843.666667,11849.24826,20526,2,2,2,0,2,2,3,3,0,3,3,0,0,0,0,64,64,97.41366714,97.41366714,44,60,50.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,63,44,60,64,0,0,0,0,0,0,2,88,2,120,-1,-1,1,32,0,0,0,0,0,0,0,0,0,0
4922,56592,53,17,20624,2,2,76,188,38,38,38,0,94,94,94,0,12800.62064,193.9487975,6874.666667,11902.0758,20618,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,40,96.97439876,96.97439876,38,94,60.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,75.5,38,94,64,0,0,0,0,0,0,2,76,2,188,-1,-1,1,32,0,0,0,0,0,0,0,0,0,0
9805,50539,443,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1000000,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,500000,500000,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,20,0,0,0,0,0,0,1,0,1,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0
11474,56142,80,6,7315590,2,8,0,0,0,0,0,0,0,0,0,0,0,1.366943746,812843.3333,1457181.467,4219950,1,2,2,0,2,2,7260875,1037267.857,1602029.204,4219950,1,0,0,0,0,64,256,0.273388749,1.093554997,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,64,0,0,0,0,0,0,2,0,8,0,8192,29200,0,32,0,0,0,0,0,0,0,0,0,0
8053,56143,80,6,7315036,2,8,0,0,0,0,0,0,0,0,0,0,0,1.367047271,812781.7778,1457928.893,4223973,1,3,3,0,3,3,7260275,1037182.143,1602953.274,4223973,1,0,0,0,0,64,256,0.273409454,1.093637817,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,64,0,0,0,0,0,0,2,0,8,0,8192,29200,0,32,0,0,0,0,0,0,0,0,0,0
9792,56144,80,6,7315126,2,8,0,0,0,0,0,0,0,0,0,0,0,1.367030452,812791.7778,1458003.854,4224164,1,1,1,0,1,1,7260473,1037210.429,1603031.036,4224164,1,0,0,0,0,64,256,0.27340609,1.093624361,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,64,0,0,0,0,0,0,2,0,8,0,8192,29200,0,32,0,0,0,0,0,0,0,0,0,0
12710,56145,80,6,7314249,2,8,0,0,0,0,0,0,0,0,0,0,0,1.367194363,812694.3333,1457137.881,4219805,1,3,3,0,3,3,7259472,1037067.429,1602013.993,4219805,1,0,0,0,0,64,256,0.273438873,1.09375549,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,64,0,0,0,0,0,0,2,0,8,0,8192,29200,0,32,0,0,0,0,0,0,0,0,0,0
8157,56146,80,6,7312712,2,8,0,0,0,0,0,0,0,0,0,0,0,1.367481722,812523.5556,1457127.044,4219899,1,3,3,0,3,3,7258010,1036858.571,1602029.061,4219899,1,0,0,0,0,64,256,0.273496344,1.093985378,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,64,0,0,0,0,0,0,2,0,8,0,8192,29200,0,32,0,0,0,0,0,0,0,0,0,0
314,56140,80,6,54664,3,5,0,2142,0,0,0,0,1071,0,428.4,586.6108591,39184.83828,146.3486024,7809.142857,16470.97981,44695,1,47710,23855,33733.2361,47708,2,9969,2492.25,3324.923195,7027,1,0,0,0,0,60,100,54.88072589,91.46787648,0,1071,238,472.266609,223035.75,0,0,0,0,0,1,1,0,1,267.75,0,428.4,60,0,0,0,0,0,0,3,0,5,2142,256,1959,0,20,0,0,0,0,0,0,0,0,0,0
315,56141,80,6,55449,1,3,0,0,0,0,0,0,0,0,0,0,0,72.13836138,18483,16256.10658,30574,3,0,0,0,0,0,30577,15288.5,21616.96141,30574,3,0,0,0,0,20,60,18.03459034,54.10377103,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,20,0,0,0,0,0,0,1,0,3,0,256,1892,0,20,0,0,0,0,0,0,0,0,0,0
14396,80,56141,6,176,1,2,0,0,0,0,0,0,0,0,0,0,0,17045.45455,88,121.6223664,174,2,0,0,0,0,0,2,2,0,2,2,0,0,0,0,20,40,5681.818182,11363.63636,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,20,0,0,0,0,0,0,1,0,2,0,1892,256,0,20,0,0,0,0,0,0,0,0,1,0
324,56147,80,6,5302239,5,2,0,0,0,0,0,0,0,0,0,0,0,1.320196996,883706.5,2144554.366,5261133,2,5302239,1325559.75,2623787.03,5261133,2,3,3,0,3,3,0,0,0,0,124,64,0.942997854,0.377199142,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124,0,0,0,0,0,0,5,0,2,0,8192,60720,0,20,0,0,0,0,0,0,0,0,0,0
15518,56148,80,6,7171002,2,8,0,0,0,0,0,0,0,0,0,0,0,1.394505259,796778,1419611.46,4091959,1,3,3,0,3,3,7116215,1016602.143,1559845.585,4091959,1,0,0,0,0,64,256,0.278901052,1.115604207,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,64,0,0,0,0,0,0,2,0,8,0,8192,29200,0,32,0,0,0,0,0,0,0,0,0,0
8280,56149,80,6,7161019,2,8,0,0,0,0,0,0,0,0,0,0,0,1.396449304,795668.7778,1411158.437,4064028,1,3,3,0,3,3,7106287,1015183.857,1549815.107,4064028,1,0,0,0,0,64,256,0.279289861,1.117159443,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,64,0,0,0,0,0,0,2,0,8,0,8192,29200,0,32,0,0,0,0,0,0,0,0,0,0
793,56150,443,6,117110756,28,22,2740,2428,592,0,97.85714286,171.7012294,416,0,110.3636364,149.1475924,44.12916607,0.426946266,2390015.429,11673856.05,58826095,1,117110756,4337435.407,15588652.85,58867155,1,117048781,5573751.476,17579746.49,58867205,2,0,0,0,0,584,464,0.239089909,0.187856357,0,592,101.3333333,159.7210902,25510.82667,0,0,0,0,1,0,0,0,0,103.36,97.85714286,110.3636364,584,0,0,0,0,0,0,28,2740,22,2428,8192,252,16,20,125200,88905.94981,188066,62334,58399095,603869.1911,58826095,57972095,0,0
794,56151,443,6,117110362,34,29,2708,9196,517,0,79.64705882,147.7298686,2860,0,317.1034483,613.4100438,101.647709,0.537954105,1888876.806,10400285.94,58809386,1,117110362,3548798.848,14151565.36,58850232,1,117048321,4180297.179,15326154.11,58850319,1,0,0,0,0,704,604,0.290324438,0.247629667,0,2860,186,439.5782972,193229.0794,0,0,0,0,1,0,0,0,0,188.952381,79.64705882,317.1034483,704,0,0,0,0,0,0,34,2708,29,9196,8192,250,16,20,133357.5,100586.6467,204483,62232,58390787,591988.383,58809386,57972188,0,0
12219,65290,53,17,20627,2,2,86,204,43,43,43,0,102,102,102,0,14059.24274,193.9205895,6875.666667,11903.80785,20621,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,64,96.96029476,96.96029476,43,102,66.6,32.31563089,1044.3,0,0,0,0,0,0,0,0,1,83.25,43,102,64,0,0,0,0,0,0,2,86,2,204,-1,-1,1,32,0,0,0,0,0,0,0,0,0,0
13572,51738,53,17,20572,2,2,90,172,45,45,45,0,86,86,86,0,12735.75734,194.4390434,6857.333333,11872.05359,20566,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,64,97.21952168,97.21952168,45,86,61.4,22.45662486,504.3,0,0,0,0,0,0,0,0,1,76.75,45,86,64,0,0,0,0,0,0,2,90,2,172,-1,-1,1,32,0,0,0,0,0,0,0,0,0,0
792,56152,443,6,117082951,26,21,1834,6384,517,0,70.53846154,140.9281323,2709,0,304,680.4730707,70.18955305,0.401424798,2545281.543,12032732.01,58759119,1,117082951,4683318.04,16166154.4,58820327,2,117020759,5851037.95,17977685.42,58799943,1,0,0,0,0,544,444,0.222064782,0.179360016,0,2709,171.2083333,470.8639393,221712.8493,0,0,0,0,1,0,0,0,0,174.8510638,70.53846154,304,544,0,0,0,0,0,0,26,1834,21,6384,8192,246,12,20,144786.5,116601.2011,227236,62337,58365592.5,556530.5135,58759119,57972066,0,0
6453,56054,53,17,20644,2,2,100,132,50,50,50,0,66,66,66,0,11238.13214,193.7608991,6881.333333,11913.6228,20638,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,40,96.88044953,96.88044953,50,66,56.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,70.5,50,66,64,0,0,0,0,0,0,2,100,2,132,-1,-1,1,32,0,0,0,0,0,0,0,0,0,0
812,56153,443,6,117082835,32,31,3910,8912,992,0,122.1875,261.5396642,2526,0,287.483871,561.0277397,109.5122099,0.538080582,1888432.823,10368673.52,58466623,1,117082835,3776865.645,14539359.84,58507649,1,117020897,3900696.567,14779707.2,58507628,1,0,0,0,0,664,644,0.273310772,0.26476981,0,2526,200.34375,437.0546883,191016.8006,0,0,0,0,1,0,0,0,0,203.5238095,122.1875,287.483871,664,0,0,0,0,0,0,32,3910,31,8912,8192,254,16,20,290975.5,323485.0889,519714,62237,58219403,349621.8769,58466623,57972183,0,0
